['ncslgr10a-002-04-dom-BOOK', 'Book', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-016-06-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-016-13-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-019-08-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-023-17-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-026-09-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-027-13-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-028-03-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-028-15-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-029-11-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-030-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-030-08-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-02-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-07-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-12-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-21-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-033-03-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-034-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-035-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-035-06-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-03-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-09-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-001-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-001-07-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-002-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-003-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-004-06-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-005-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-006-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-007-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-008-04-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-009-02-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-009-04-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-010-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-016-03-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-016-05-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-017-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-020-08-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-026-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-028-04-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-030-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-033-05-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-034-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-035-02-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-038-04-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-038-06-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-039-04-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-043-06-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-043-09-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-044-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['scarystory-054-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['scarystory-055-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-001-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-003-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-036-04-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-038-04-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-045-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-065-02-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['speeding-042-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-001-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-003-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-004-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-005-03-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-023-02-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-035-05-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-044-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-046-02-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-048-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-053-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-059-03-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-060-05-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-061-01-dom-REALLY', 'Really', 'Front', 36, 324, 312, 30.000001907348633]
['ali-001-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-003-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-005-07-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-008-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-009-08-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-011-08-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-011-10-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-013-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-014-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-019-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-022-06-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-023-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-024-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-024-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-025-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-025-11-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-029-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-031-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-031-12-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-034-11-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ali-036-06-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['close call-042-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-020-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-001-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-015-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-015-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-020-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-108-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-110-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-004-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-004-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-005-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-007-13-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-008-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-008-07-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-011-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-013-17-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-015-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-016-06-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-016-13-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-019-08-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-023-17-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-026-09-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-027-13-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-028-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-028-15-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-029-11-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-030-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-030-08-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-07-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-12-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-031-21-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-033-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-034-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-035-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-035-06-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-09-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-001-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-001-07-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-002-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-003-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-004-06-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-005-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-006-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-007-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-008-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-009-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-009-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-010-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-016-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-016-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-017-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-020-08-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-026-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-028-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-030-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-033-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-034-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-035-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-038-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-038-06-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-039-04-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-043-06-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-043-09-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-044-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['scarystory-054-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['scarystory-055-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['speeding-042-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-001-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-003-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-004-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-005-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-023-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-035-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-044-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-046-02-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-048-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-053-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-059-03-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-060-05-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-061-01-dom-REALLY', 'Really', 'Side', 36, 324, 312, 30.000001907348633]
['accident-005-05-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-008-06-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-016-12-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-017-04-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-042-06-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-043-07-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-047-13-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-048-03-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-050-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-057-06-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-058-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-072-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['ali-022-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['ali-034-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['ali-036-10-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['biker-007-08-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-004-07-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-008-07-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-014-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-017-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-017-09-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-024-09-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-025-04-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-038-13-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-040-09-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-048-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-051-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-056-15-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-060-05-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-062-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-062-13-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-065-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-066-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-070-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-071-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-074-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-074-07-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-075-03-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-077-19-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-078-03-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-081-09-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-081-11-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-083-07-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-083-15-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['dorm prank-014-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['dorm prank-016-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['football-026-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['football-026-08-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['football-045-07-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['football-047-04-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['football-051-06-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['football-059-10-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-031-08-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-095-10-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-116-04-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-112-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-117-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-017-04-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-018-13-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-019-01-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-019-12-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-023-04-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-032-15-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-036-16-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-030-02-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-033-07-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-012-06-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-014-04-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-029-10-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['whitewater-015-06-dom-SAME', 'Same', 'Face', 36, 324, 312, 30.000001907348633]
['accident-005-05-dom-SAME', 'Same', 'Front', 36, 324, 312, 30.000001907348633]
['accident-008-06-dom-SAME', 'Same', 'Front', 36, 324, 312, 30.000001907348633]
